2025-07-01             11,62954             12,44929              6,84337              8,95762              6,00621             14,97611             13,47831             10,15916              8,66139              9,86267             14,04298              6,66789             11,80929             14,18488              9,91644             11,95118             13,75247              8,01119              9,80405              9,67093             14,68545              7,31916             14,42836              9,13656              8,79625             14,64885             12,81034             10,06643              5,16917             14,69711             11,41271             14,22372              5,04839             14,24134              7,74509
2025-07-02              9,68403             12,64971             12,49637             10,41490              9,96271              8,80370             11,06426              8,40531             11,49740             11,89946              9,67490              9,07503              5,77526             12,03271             13,59751              5,54014             12,69055             12,99608             14,71655             10,88850              9,28671             10,38920              8,76875              5,24958              9,67508              5,86520              7,61705             11,37788             10,94075              6,66970             10,84810             14,18098              8,93551             13,84359              6,57624
2025-07-03              5,25574             10,46408             10,92761              8,01101              8,51047              8,30992              9,12893              5,30619              6,78468             10,43019              6,74449             14,41393              9,70438              8,11267              6,51695             12,34803              6,41453             11,69150             14,08451              8,46369             13,87969              7,31857              5,13147             12,11092              5,59320             12,45225             11,67209             12,00949              5,76884             13,63503             11,24708              5,89304             11,68738              9,27250             14,55853
2025-07-04             14,20502              7,29347             13,29267             14,65329             12,76661              5,22118              6,29252              6,07854             13,30186             11,78272             13,02276              7,30841             11,52387             10,72977              6,53832             11,05423             13,17992              7,76578              8,21472             14,37490              6,54206              6,22608             13,48986              8,12532             14,90100              5,89190             12,93637              7,19166              5,62874             14,87369             12,20449              8,84626             13,14897             12,09939              6,49688
2025-07-05              8,56447              6,66717             14,91185             11,90206              5,11912              6,32150              9,51006              5,55602             12,80428              8,19176              9,97845             11,47585             12,39398             11,80977             10,83251              8,21922              9,10366              8,54182              6,15780             10,18858              9,68043             13,95226             11,24511              8,12340              7,43395             11,45412             12,01436              7,07388             13,47190             13,84022             13,80918             10,42192             12,84502              6,36166              9,76668
2025-07-06              6,08162             14,82956              5,44065             10,38617              7,41629              5,32425              8,98502             10,58370              5,27773              9,59588             13,55193              6,43537              6,88907              5,06045             14,24737              8,38033             11,50317              8,54918              8,91421             13,55409             13,45150              9,75165             12,76337             10,70721             11,13440             14,19826              8,21989              8,72425             13,00755             11,77167              6,24089              5,44005             14,71789             12,65189             13,15929
2025-07-07              5,49435             14,11476              6,65602             11,75446             12,90151              5,25485             13,59167              6,68442              6,54894             10,39195             10,94002             10,24688              8,43315             12,44686              7,51571              8,75756             14,38410             12,31634              6,63968             13,58135             12,50305             10,38488              8,50548             13,02806              6,94726              5,17067              8,93532             11,13814             14,34022              9,30125             13,36843             13,33050              5,17189             14,01825              8,00294
2025-07-08             13,69031             12,87083              8,08307             10,64236             11,14794              5,87282              9,92936             13,07704             11,94045              6,56105             11,81802              7,43107              7,64518              8,29933              6,03634              9,77559              5,60527             11,01036              8,54246              9,00099             13,91226              6,19874              5,69461             10,21645             10,06647              8,54075             12,21253             12,48221              8,24641              7,86182             12,55909             14,69873              8,31004             13,54399              6,85042
2025-07-09              5,05225              5,20354              6,39764              9,85124             10,88357              9,49095              5,49290              7,29624              9,78625             13,44745              7,61211              6,75024             10,01841              6,87361              9,47471              5,47648             14,38583              8,55553              7,37863             14,46599              7,52594             12,08426             10,02764              6,23778             10,32266              8,91017             13,13951              8,60406             13,57367              5,86132              7,38604              5,65937             14,52441             13,99801             14,77272
2025-07-10             11,56146              8,98411              6,04901              6,01823             13,95326             11,23681              6,85763              8,77602              6,87737             14,07279             11,70244              5,33030              9,53525             14,38352             10,89158              9,53129             12,95971              6,86799             11,19621              5,04317              8,81238              7,85014             14,82019             11,76601             12,98950              8,85649             12,53076              6,93877              5,01697              8,58983             14,08326             10,70716             12,54017              7,01490              7,91530
2025-07-11              5,81808              8,32798             11,67650             14,54186             13,53238             14,11234             11,52851             11,41355              9,50444             14,36667              6,63363              5,39245             13,68078             14,57936              9,32222             12,08354             11,09198             14,86241             13,38541              6,77016              7,00337              8,23954             10,91152              8,33134             10,87534             11,21914              8,74967              5,28461              8,79902             13,71027              5,22474              6,30369              6,12593             14,98678              5,53230
2025-07-12             14,43725              6,45404             10,72303             10,71169             10,89317             12,03564              9,51809             11,24798              6,47177              5,32667             12,00577             10,31512             11,84252             12,21216             12,14830             12,36802             13,39707             12,67074             12,64185             11,15683             12,64917              5,15627             14,11764             10,71939              9,67134              5,99392             14,23100              7,36386              7,73813             14,28849             11,19555             11,60282              9,15866             10,54283             12,70965
2025-07-13              9,29055              5,13689             11,80047             12,02213             11,68815             13,83121              6,24807              8,81714             12,11566              5,66932              7,79509              9,75610              9,52866              5,37603              9,67485             10,11154              8,69574              9,84977             13,90736             11,28452              6,97094              8,81894             13,07308              6,72766             14,31042              7,18610             13,12893             12,81463             11,11899              5,41032             13,10292              9,93808              5,50648              5,35657              6,61075
2025-07-14              6,61776             14,49820              8,23274              9,50476              9,38356             13,57410             13,64691             12,65629              7,40785              8,24735              9,55336              7,15999              8,94225             12,96786             12,72325              7,19884              6,87701             11,11245             13,22614             10,13765              6,27623              5,20354              8,15168              5,54686             13,58670              6,69773              5,66641              7,78893              6,58963              8,35200              7,41138              7,21435             13,30660              9,00424              9,05402
2025-07-15             11,06583             11,98532              6,96131              5,92107              5,90404             12,34168             10,05730              8,60488              9,31813              9,86623             11,41414             11,04715              8,51288             13,13245              8,99395              9,84630              6,91852              7,50669             13,23161             10,36231             10,78854             10,39310              8,85039              6,09409              8,09882             14,63142              5,92677              5,04676             14,91608              8,53267              7,54427             13,12105             10,53285              5,33274              6,09819
2025-07-16             11,53733             13,03402              5,71568             12,11135              9,32465             11,48335             11,24646             13,61982             11,55977             12,70234              5,14036             11,27677              8,32111              7,54076             13,54524              6,16916             13,67847             12,96996             13,37681              7,02420              7,13666             13,83346              8,80616             11,68372             13,01929              5,64189             14,37498             14,77395             14,12009              6,20024             11,35947             14,61725             14,80578             13,29565             10,97132
2025-07-17             14,41275              6,51519             10,67069              8,28251             10,92706              8,86233              5,41108             14,86738             14,96606              7,38840             12,24314              7,12221             13,30997             14,16906             12,90797             14,59274              9,05270              5,34582             12,75765             13,50455             11,10072              6,64876              6,88807              6,39958              5,89148              7,14015              5,13307              9,68993             14,04965             14,45968              9,58274             14,47878             14,27752             12,83121              8,40812
2025-07-18              6,32813              5,14691             11,61163             11,06734              8,91782              9,51678             13,83907              7,59156              6,01413              7,51253              6,36601             10,75247              9,19032              6,81031             10,40938             12,33248             14,82878              7,57420             11,23635              8,24316             11,68945              8,30692             10,85709              9,77777             14,02990             14,23389              7,22734             13,07389              5,12089              9,24143              7,90472             10,04553              5,29891             11,51040              9,46240
2025-07-19              6,66357             12,52559              9,48433             10,25640             12,93277              7,66449             13,49002             11,03732             10,33399             12,61852             14,29755             11,47681              8,61508             13,62639             14,04560             12,04595              7,94331              8,41272              8,42630              6,89130              9,38087             11,54428             11,27663              6,32168             10,23149             14,75990             13,02361              5,87947              9,71627             11,72686              8,73452              6,92402              8,59685             12,32932              5,54307
2025-07-20              9,13520             10,79589             14,67889              5,32445              7,66752             13,78093              7,21913              5,82804              6,68561              6,56490              8,32025             14,14404              8,32486              5,19228             12,89960              8,72988              5,67560             11,15573              8,31757              5,27047              7,10130             14,75238             10,06764              6,40716             12,71403              8,64612             14,70377             10,06051              8,78603             12,15069              5,39910              8,28534              5,85233             11,53956              9,03778
2025-07-21              7,02881             13,15293              8,19964             11,75732             14,19118              7,77266             10,57945              7,18682             12,25241              9,96713             12,48188             13,41126              9,37573              7,72648             13,43640             12,14461             13,07851             11,49681             11,10294             12,30883             11,23451             11,64875              6,35479              6,52129             13,63520              7,87374              9,24027              6,74583              9,45880             14,87285              8,51701              6,13670              9,11972              7,85230              7,03903
2025-07-22              5,13502              8,15224              6,66248             12,75125              8,66012              6,26467              9,39623             12,63680             11,19714              6,43998             10,51179              9,26810             13,48156             10,00493             13,58982             13,28465             13,63593             14,67500              7,18222              6,00611             12,86708              7,48396             13,43312              9,11606             11,93469              9,87258              5,96748              8,37578             13,91121              5,90591             11,42050             11,85021              5,81327             14,33435             13,85935
2025-07-23             12,68434             13,20293              7,09765              8,85032             11,31488             12,61181              8,95034              8,88829              7,66807              7,60053             12,31317              6,92474             14,89518              5,38572              8,63123             10,07323              6,51457              6,49635             14,56408             14,44171              6,65135              5,82007             14,10706              7,99273             14,81439              7,56290             14,29638              7,07713              8,71170             12,22422             13,18100             13,65685              6,11619              6,80723              7,02121
2025-07-24              6,74415              7,78012             11,08842              5,61340             10,59439              9,78990             12,41808              6,21705             10,89557              5,90011              9,30582              9,65241              8,92017              9,32963              8,87266              9,08949              5,53887              9,36434             14,44654              7,78766              9,47900              7,11964             12,01069              8,28682              8,84235              6,55539             14,60251             10,99705              5,07024             13,50052             14,49616              8,71239             11,09652             13,57227             13,29708
2025-07-25              5,10424              6,48831              9,36022              7,06689              6,97750              7,26299              5,79062              8,94790             12,94427             11,36024              7,81720             11,84097             13,20051             14,30436             11,02807              7,93737             12,41235             14,80038             10,14341             12,31540              6,00773             14,97625              5,40460             14,34509              5,75641             10,91628             14,19123             12,66543              9,91024              9,67114             13,82327             10,66322              6,93374              6,04268              7,66229
2025-07-26             12,63437              8,74751              8,16262             14,73772              8,85120             10,92693             10,94072              5,14716             10,48162             11,21910             10,39807             13,32182             13,93826              6,02204              7,48486              8,00347              6,33753              6,95435              7,16674             11,32104             14,69191              5,17099             13,68129              9,70421             12,44899              9,07443              7,72720             11,80058             14,41569              5,76498              8,98355              7,12226             11,09309             11,32768             14,49229
2025-07-27             13,79335              5,48014             13,56368              9,22976              8,16634              8,31078             12,70123             13,45894             14,14578              5,71709             14,17296              8,27614             13,25633              8,40795              5,48196             11,94838             11,58367              7,53894              8,69875             13,97127             14,23727              6,27806             12,16643             11,00628             11,39984              7,87076             14,60010              9,66824              9,81922              5,25251             12,53083             11,29269              6,96157             14,11772             10,00494
2025-07-28              6,67106             14,08383             13,95961             14,62775              9,08494              9,48341             14,15502             11,01474              6,10819              8,09349              8,76919             12,19023             13,58094              6,47714             11,57547             11,85342             14,33940              6,26735             10,53152              8,20576              6,75428              8,84783              9,78794              8,51293              5,28529             14,64276              5,37932              7,27315              9,19932              5,56874             11,57915             11,64317             13,19705              6,38556             10,07684
2025-07-29              6,04803             11,74214              8,08065              7,11844             10,06434              7,32880              9,43635              9,22488              8,93706             13,70581             10,57681             12,95441             12,12617             13,86206             11,66654              9,58181              6,31501              9,38958             14,88782              9,25313              7,62634             10,19831             11,94315             12,63728              7,14262              7,71996             10,21037             11,01972              6,96657              8,47666             14,11940              5,21606             13,76837              5,70658              5,63768
2025-07-30             13,34458              7,67277             14,62816             10,20104              5,82507              8,72596             12,64072             10,22046              6,11987              8,63265              9,48551             12,93355             14,57170              5,24438             12,19103              9,28094             10,60211             11,39695             10,74785             14,88774              7,16611              7,16975              5,09256              9,12166              8,29640              7,42323             11,79467              8,66592             12,24084              5,53305             12,14747              9,44749             10,70611             11,46075              5,70810
2025-07-31             14,49873              9,30552              9,57147              6,64401             14,33384              7,49257             13,15202              5,92799             12,04444             14,79707             13,29875              8,17749             14,87550              7,19176              6,12414              9,46021             11,56146             12,33490             11,43190              6,43690              8,21380             12,95448             11,34262              5,80875             12,38141              7,94245             11,70453             10,52845             11,46578             14,75759              7,84148              8,41749             14,21088              5,29220              6,83819
2025-08-01              9,71932              5,63562             13,83604              9,31559              9,42638             12,31969              7,84370              7,24790              5,95562              8,89863             13,42398             10,76493              6,55889              7,08031             13,23345             13,78026              7,00397             14,34787              6,34958              5,19292              5,90178              6,41293             12,51439             14,71371              5,21787             13,67052             13,00872              5,93597             10,23621              7,97632              7,57823              9,86093              5,81943             13,10857             11,47124
2025-08-02             10,44998              8,20822             10,71201              7,90050             14,09948             11,35661             14,08537              9,61603              7,59829              9,32132              9,08523              5,94765              6,50270              9,16996              5,78257              8,49512             11,19438              6,36684              7,64349              6,79651             12,09725             10,88679             10,03053              9,20791             13,33954             12,64535              7,18558              8,46525             12,66338              9,57317              7,70776              6,63143             12,64033             12,22991             11,50851
2025-08-03              8,82369             12,61151              9,05307             13,14216             10,67092              6,66674             13,76953             11,93431              9,90487             12,15518             13,40476             13,17324             14,75725              6,02845             13,40337              5,78649             11,17743              9,70301             10,88660              6,19938              5,58914             13,84109             11,22069             10,12093              6,69013             12,99030             11,83028             13,05762             12,79655             13,01071              9,84464             11,77043             11,78644              5,56698             12,66863
2025-08-04              9,38310             14,57147             10,56630             11,07157             12,85160             13,12751             11,44441             10,86723             11,58248              6,45305              6,08103              9,59815             12,50462             14,32966              5,87411              9,89599              8,18020              9,45485              9,87988              7,84490              6,52368             12,43168              9,82664              6,73169             12,43035              8,25946              6,95415              5,46541              9,20764             11,45034             11,12155              6,14309              6,94643              8,11642             13,94578
2025-08-05             11,76889              9,09788              6,78249              8,22858             13,03719              9,14181              6,64371             10,05929              7,19419             13,73217              7,24805             10,93806              5,63195              5,43145              7,47128             13,09760             10,45301             12,37175              5,59125             11,58166              7,10013             11,54272             10,50629              7,35085              7,31383             13,48219              5,22866             13,95668              8,71253              9,19789              5,34872             10,75359              5,29980             12,15173             13,04078
2025-08-06             11,63557             13,79348             10,92114             13,05702              6,20957             10,83934             12,14415              6,45718              7,06511             14,52875              8,61185              8,37164             14,51269             13,28857              5,07967             12,89171             14,97640             12,14909             11,81192             11,60473              5,26533              6,87089              7,55444             12,54806             12,88236              7,26120              9,28061             14,20965             10,76279             14,96502              7,36881              5,28632             14,24164              7,21102             13,28666
2025-08-07             12,94375             12,24150              5,45964              5,21434              7,80774             10,71642             14,05476              5,27543              5,80459             13,94426             12,93906             11,69447              5,92347              6,98931              8,42435              6,12521              7,94318             13,52445              7,18334             11,93477             12,55881              5,11375              9,40583              9,90410              6,11437              8,40839              7,07346             10,59686             11,42242              6,56735             12,55934              9,98125              6,94214              8,11438             10,85935
2025-08-08              8,13870             13,32717              7,15482              7,60183              5,97252              5,74890             13,32355              7,90398              8,54270             12,76723             10,46082             10,73252             12,80530             14,18891             12,65741              9,69261             14,07358              6,72922             10,74780             12,99166             13,11948             12,18668              5,44895              5,87435              9,56655             14,14165             13,35727             13,64451             14,13633              8,21220             14,12563             13,45005              6,94920             11,48867              8,73461
2025-08-09             10,17640             13,40354             14,99365              7,98340              5,92673              8,79609             12,20808              7,72376              8,61877             14,42096             13,26935              6,78648              9,61303             11,58239             13,95078              7,15009              5,60877              8,84627              9,44569             11,13239              5,67675              5,10213              8,84124              6,26992             11,58924              5,57066              5,75046              5,91717             10,02803              5,08242              8,65723              6,21135             14,88998             13,05834             13,38473
2025-08-10              5,07958              5,76727             12,38541              5,02974             10,37260             14,73448             13,69266              7,65921              8,44553             10,37965             11,04753             13,57542             10,79337              8,93536              6,18020              5,40285             12,21204              6,73176             11,07701             10,00483              6,66808              8,96435             10,35436             14,77064              6,14989             10,50884              7,51984             11,47203              6,04915             12,70003             14,11935              9,11911              8,23385              8,39637             11,24537
2025-08-11             13,22582              8,60749              5,96034             10,50654             10,99375             13,64292             11,35084              5,89941              7,05433              6,64577             11,56815             11,45956              5,26028             13,04448             14,77826             12,22110             12,50644              8,79421              6,89503             13,14693             11,25552              8,52583              6,18362              7,15183              9,15474             11,99123              6,52284             12,33437             12,03043             11,42556             14,80236              5,77357             14,41041             12,82466             12,67113
2025-08-12             14,31402              5,84710              9,59463              7,27120              7,78694             10,31148             11,09009             13,17243             11,36532             14,25794             13,67141             12,31911              5,80195             10,87927              5,26207             12,17616              9,49055             13,98968             10,25697             12,87001             12,40362             10,46018              7,21443              9,30881             12,43985             13,87348             12,07730             11,04893              8,85130             14,35996              9,14352              6,73081             14,98925              6,26402             13,04596
2025-08-13              5,10600             13,96105             13,60170              6,77935             12,24411              9,19253              8,03886             14,37626              7,08090             11,32343              6,69585             13,55480             13,79110             10,13266              5,18791             10,97545             10,84882              6,40129              5,54584             11,33696              9,99991             12,68856             11,22122             13,78351              5,34204             13,72118             13,91633              7,58590              7,52146              7,33692             11,43309             14,41848             10,65719              5,30023             12,64317
2025-08-14              5,19130             12,68822              9,70066              6,48755             11,70213             12,02107              5,48958             14,03872             10,90542              8,36572             10,90509             13,67041             12,32119              6,11781              8,79517             11,22083             14,71365              5,34987             10,66155              9,00186             12,32289             14,65401             13,89818              8,18619             12,28566              8,13761             12,54925              5,34891             12,43858              9,96396             13,53147             14,80629             11,35967             11,52059              5,53103
2025-08-15              6,34814             14,10969             12,23468              5,77287             10,42198             11,08860              5,41659              6,41132             10,75200              8,79982              6,49124              9,22927              9,72120              5,04151             12,95906              7,37753              7,99723              9,23723              6,27875             14,10415              6,91614             10,05041              8,42798             14,93627              6,58982             13,06778             13,37710              5,98675              5,23044             14,62041             13,40160             10,23266             11,46134              8,38669             12,21673
2025-08-16              8,41085              8,66279             11,02117             14,67709             14,53118             13,58962              7,69096             10,62815              8,94656             13,02163             12,60389             11,16195             11,35334              6,23242             12,44843              6,48068             14,71531             14,40828              5,44896              8,80492              5,47272             10,88040              5,62708             12,44916              5,14634              9,48221              7,50195             10,27092             11,83189             10,61950             11,64438             13,68508              9,94488             12,87655             13,12600
2025-08-17              5,07928              7,86339              7,84479              9,82702              5,10332              9,12024             14,11661             11,06437             11,91705              5,76393             14,93306              8,03830              8,68674              6,27431              9,93662              7,78759              9,50374              5,85793              9,67052             12,14664             12,43077             12,08483             10,88703              8,87442              6,51140              9,60396              6,76208             13,68656              6,20049             12,43871             12,27668             12,85271             14,86858              7,87767              8,86851
2025-08-18             10,60887             10,68806             10,62922              7,46194             14,43690              7,87903              9,74189             11,55193              9,73977             14,74095             11,94917             12,03767              9,21397             14,03410             12,98634              8,45568             14,18702              8,89490             11,57651              6,25723             13,94027              5,34088             11,27987             10,23387              5,60068              7,12004              9,92712             11,02079              7,59625              9,77991              6,98086             10,39971             10,32125             10,40285              7,59922
2025-08-19             11,02917              9,27093             11,84903             10,78938             10,42286              5,88911             10,41605              8,78054             10,66812             12,92656              6,68345             12,17103              6,91059             14,40397             11,07553             10,99817             10,34296              8,66834             12,62925             12,30413              8,32887             14,84642             13,01228             12,90556             11,36988              8,73513             12,83619              7,78023              5,04671             14,41926             13,23391              8,81365             13,11183             11,79956             14,07683
2025-08-20              5,36210             14,41794              8,42151              6,07843              7,38981             13,59707             13,67026             13,63347              9,97453              9,92763             14,31743              5,33549             10,74144             12,68124              7,32506             13,27292             12,28226              9,31537             14,95170             10,25652             14,77662              5,85163             11,96395              8,22114              8,83723             14,24215              6,58263              8,81714              6,93343              7,70412              5,78453              5,74407             14,67070             11,39320              6,07160
2025-08-21             10,67709              9,39613             12,20444              6,31435             11,36808              6,14212             12,29669             11,63239              5,95518             14,79684             10,48188              9,16292             10,64753             10,86809              7,50400              5,36035              9,03810             10,17430             10,01145             12,71927             14,45869             11,99208             10,96491              8,58288              7,84351             14,70294              7,92726              7,08112              6,97882              6,32770              8,97866              5,79503              9,16810             14,62495              7,43837
2025-08-22             10,88201             13,39249             13,82176              8,27757             13,42151             12,71508             13,37785              5,01347             10,40816             10,85299              5,54798             13,03386              8,01439             13,87302             14,20960             11,84854              9,19018             12,91359             13,07287              7,19617              5,47395             13,44980             13,33143             10,60452             12,66597             13,22594             14,08203              9,50060              6,49177             11,95612             13,89372              6,74852             14,17348              8,29008             13,42817
2025-08-23              7,45074             13,12891              8,72406              8,85064             13,33050             14,96424             11,85746             11,89035             13,63765              6,87256              5,19161              9,29049              7,60173              6,35677              8,88448              5,36804             12,16235              9,97614             10,73205              9,66056             12,47791             12,57939              8,19113             11,17846              9,79770             10,56838             11,30779              7,64561             12,20505              5,02645              5,34759             10,60080              5,00393             12,51604              9,57252
2025-08-24             12,54481              8,47556              7,26693             12,62138             14,74166              9,82151             10,87685             14,16138             13,79925             10,90842              7,55325              6,85852              9,80765             13,77712             13,37599              6,22096             12,40153              6,48473             13,42360              5,64942              8,89745             13,73104              9,50035              9,31583              8,00351              9,13128             12,64997              5,33488             11,99450             13,11900              9,52252              5,47738             13,53820             13,56725             10,49300
2025-08-25              7,86597              9,11415              7,43570             10,59414              9,91249              5,85424              9,43104             10,17312             12,18223             10,41688              5,64784             14,55553              5,17319             11,52360             12,61762             13,04717             11,76401             10,88604              9,39171             12,81444              8,24490             12,70280             10,17004              8,98306              7,24220             14,66517              5,22327             11,48464             11,29752              5,78675              6,52509              5,04815              8,69870              9,00155              5,13062
2025-08-26              5,30308             12,33663              8,15241             14,53182              7,77087              6,90349             11,94902             13,33188              7,35982              7,52898              5,86524              5,83562             14,50862              7,40538              6,10191              7,59969              9,21376              9,28114              7,13427             11,45849              5,52229              9,37710             13,09462              7,35428              8,08786              9,61244              7,27393             11,65202             11,63957             10,98665              8,04319             12,61571             14,60689              5,37517              7,89674
2025-08-27             10,51378             10,92601             11,29449             10,13689              8,12977             12,40224              8,50032             13,27524             14,01077              9,68907             13,71421             13,83867             13,55042              7,40597              5,43080              7,98537             10,35005             11,68818              8,76081             13,45419              5,38834              8,97027              5,24961              8,12923              8,15767              9,42329              9,08694              6,65816             11,21553              8,35814             10,57416             11,60697             10,94160              6,52247             10,67823
2025-08-28             11,15094             13,90978             10,75245              6,04647              8,21941              5,93492             10,45254             12,77127             10,16689              5,21247             13,45941             12,10767              9,41782             10,67949             13,80817             11,71243              5,41296              9,61674             11,76921              6,33288             11,41869              7,37479              5,11453              7,16920             11,92513              9,94955              7,71806              9,22871             13,53661             13,46317              5,44733              5,97722             13,67446              6,12873             11,32099
2025-08-29              9,38796             13,85542              8,95167              8,02263             10,09663             11,95438              9,35647             12,61821              6,82172             11,69137              6,71834             13,24349             10,10265              6,20904              7,63329              5,27320             11,48285             13,43974             10,54575              5,95296              5,52688             10,67667              9,79040             13,78089              9,02926              7,75804             13,61672              5,47136             14,43242              5,82940              6,09655              8,92310              9,05728              6,00099             10,31320
2025-08-30              7,42257              6,59871              5,58017             10,06862              8,84442             13,18829             10,89948             10,17895             11,96903              5,76186              9,23958             10,75252              8,96828              9,31077             11,47726             10,43658             12,81822              8,74690             12,40407              5,53477              5,60568              7,73154             12,36733              7,11583              6,03293              6,65567              9,44766             11,22211             10,23007             10,28238             10,87764             14,16552              7,00690             13,63399             14,95448
